userId,dishId,rating,timestamp
4,15,4,949919763
4,38,5,949896070
4,31,4,949982239
4,4,4,949896114
4,11,5,949811603
4,30,5,949896070
4,4,5,949896070
4,14,3,949896070
4,3,5,949918764
4,15,4,949811559
4,39,3,949896309
4,36,5,949895772
4,31,5,949919556
4,5,4,949918927
4,7,4,949811603
4,16,4,949918994
4,31,5,949918994
4,39,4,949810302
4,22,5,949982274
4,15,5,949918875
4,14,4,949896275
4,27,1,949895993
4,20,5,949810582
4,21,5,949810261
4,12,3,949918671
4,32,4,949896497
4,28,4,949896497
4,2,5,949811523
4,24,5,949810582
4,8,4,949778714
4,33,1,949896521
4,3,5,949919399
4,13,5,949811490
4,17,4,949811603
4,30,5,949896070
4,21,5,949811738
4,23,3,949811230
4,31,3,949918875
4,26,5,949896114
4,25,5,949896377
4,29,2,949896309
4,33,1,949896309
4,30,4,949810534
4,21,5,949811559
4,22,5,949896070
4,20,3,949896015
4,24,5,949918807
4,18,5,949810261
4,29,3,949896543
4,33,5,949949444
4,32,4,949811559
4,28,5,949919419
4,31,5,949919656
4,13,4,949918715
4,29,4,949896275
4,6,4,949811603
4,11,5,949919738
4,5,4,949918904
4,33,2,949778946
4,38,4,949811523
4,22,5,949918970
4,10,4,949919738
4,36,3,949919845
4,31,5,949895732
4,39,2,949982238
5,26,4,1163374957
5,7,4,1163374952
5,3,4,1163374639
5,29,4,1163374242
5,38,4,1163374404
5,18,3.5,1163373762
5,1,4.5,1163373208
5,21,3.5,1163373636
5,1,4,1163374152
5,15,4,1163373752
5,31,4,1163373755
5,5,4,1163373610
5,40,4,1163374477
5,13,4.5,1163373718
5,32,4,1163374392
5,28,3.5,1163373551
5,17,4,1163374190
5,11,5,1163373711
5,28,3.5,1163374993
5,38,2.5,1163373651
5,6,3.5,1163373135
5,33,4,1163374286
5,7,4,1163373316
5,12,5,1163373103
5,6,3,1163374173
5,29,2.5,1163374239
5,21,4,1163374582
5,17,4,1163374495
5,13,5,1163373044
5,31,3.5,1163374165
5,11,4.5,1163374608
5,38,3.5,1163374562
5,23,4,1163374214
5,20,4,1163373744
5,3,4,1163374601
5,5,4.5,1163374251
5,12,4.5,1163373726
5,15,4,1163373675
5,39,4,1163374324
5,10,3.5,1163374593
5,15,1.5,1163373188
5,30,5,1163373109
5,28,4,1163373276
5,9,4,1163373251
5,9,3.5,1163374184
5,4,4,1163373193
5,9,3.5,1163374290
5,31,4,1163373679
5,6,4.5,1163373293
5,35,4,1163374246
5,38,3.5,1163373743
5,23,3.5,1163374947
5,8,3.5,1163374278
5,33,3.5,1163374127
5,28,3.5,1163374263
5,6,3.5,1163374408
5,27,4,1163374137
5,39,3.5,1163373148
5,29,4.5,1163374235
5,19,3.5,1163374198
5,22,4,1163373273
5,16,4,1163375025
5,17,3.5,1163373696
5,24,4.5,1163375145
5,36,3.5,1163374103
5,28,3.5,1163374354
5,9,4.5,1163375033
5,22,3.5,1163375131
5,30,3,1163373548
5,28,4.5,1163373616
5,31,3.5,1163374995
5,5,4.5,1163373299
5,4,4.5,1163373606
5,13,4,1163374443
5,32,3.5,1163374206
5,12,4.5,1163374389
5,36,3,1163373688
5,24,4,1163374533
5,20,3.5,1163374491
5,3,4,1163374572
5,24,4,1163373626
5,26,4,1163374455
5,24,2.5,1163373238
5,2,4,1163374511
5,29,4,1163374742
5,39,4,1163374381
5,14,3.5,1163374118
5,27,4.5,1163373593
5,30,4,1163374426
5,20,4.5,1163374340
5,21,4.5,1163374702
5,5,3.5,1163374177
5,13,5,1163374211
5,15,4,1163374517
5,36,4.5,1163374227
5,12,4,1163374275
5,6,4.5,1163374283
5,22,4,1163374144
5,20,4,1163374167
5,34,4.5,1163374357
6,11,4,1109258212
6,11,2,1108134263
6,5,2,1109258228
6,4,5,1108134539
6,25,4,1108134269
6,39,4,1108134299
6,12,5,1108134266
6,15,4.5,1108134284
6,7,4.5,1109258196
6,8,4.5,1108134309
6,40,4.5,1108134339
6,26,2,1109258181
6,2,2,1109258179
6,28,2,1109258281
6,22,2,1109258194
6,3,0.5,1108134334
6,1,3,1108134344
6,28,3,1108134289
6,1,4,1109258270
6,26,4,1109258285
6,28,4,1109258175
6,33,3.5,1108134291
6,30,3,1109258245
6,30,4,1108134293
6,1,1,1109258202
6,28,2,1108134271
6,19,4,1108134274
6,40,3,1109258257
6,24,4.5,1108134545
6,6,3,1109258199
6,14,1,1108134337
6,25,4,1109258183
6,15,3.5,1109258250
6,15,1.5,1109258190
6,11,1.5,1109258217
6,12,1.5,1109258226
6,5,5,1108134311
6,9,3,1108134534
6,35,5,1108134519
6,34,4,1108134524
6,22,3.5,1108134526
6,28,4,1108134537
6,30,3,1108134531
6,32,4.5,1108134521
7,11,3,851866703
7,34,3,851869035
7,12,3,851867289
7,39,3,851868750
7,12,4,851867861
7,23,4,851866901
7,27,3,851866744
7,37,5,851868188
7,35,4,851866720
7,40,4,851866704
7,9,4,851868206
7,23,2,851868704
7,25,3,851868705
7,1,5,851869062
7,30,3,851868188
7,39,2,851869161
7,1,5,851868187
7,32,3,851868524
7,4,3,851867345
7,20,3,851867621
7,33,3,851867941
7,19,3,851868188
7,19,3,851867436
7,17,3,851868020
7,20,3,851867790
7,26,3,851869291
7,9,4,851869291
7,29,4,851869161
7,37,3,851867669
7,29,4,851868246
7,17,3,851867688
7,18,4,851869035
7,32,4,851868019
7,23,4,851868044
7,14,3,851869140
7,40,4,851868186
7,27,3,851868863
7,29,4,851868020
7,32,3,851868044
7,14,3,851868074
7,27,4,851866806
7,34,3,851866744
7,32,5,851868019
7,12,2,851866784
7,15,1,851866704
7,8,1,851866763
7,25,5,851868020
7,24,3,851866703
7,21,2,851866744
7,8,4,851868289
7,30,3,851869102
7,38,3,851866744
7,35,4,851867320
7,7,4,851867289
7,36,3,851868308
7,40,3,851867553
7,14,3,851869103
7,9,4,851867289
7,21,5,851868019
7,25,5,851869034
7,19,3,851867289
7,12,5,851869035
7,8,5,851869034
7,17,4,851867379
7,21,5,851868044
7,16,5,851868246
7,6,4,851868321
7,37,4,851869062
7,14,5,851868289
7,7,3,851867436
7,26,4,851869080
7,35,3,851867436
7,11,4,851868332
7,36,4,851867401
7,31,3,851867320
7,13,3,851868471
7,15,4,851868471
7,23,3,851867401
7,26,3,851866935
7,37,3,851869160
7,1,3,851869102
7,28,2,851869230
7,40,4,851869035
7,38,3,851869140
7,28,3,851869062
7,14,3,851867688
7,5,5,851866978
7,10,1,851869140
8,27,5,1154465405
8,9,2.5,1154389572
8,7,5,1154464836
8,17,5,1154400173
8,39,4,1154473268
8,6,3.5,1154464829
8,10,2,1154389420
8,8,4,1154465380
8,20,5,1154464714
8,17,4,1154400390
8,9,4.5,1154400475
8,7,3.5,1154389356
8,1,2,1154400357
8,38,5,1154400170
8,19,5,1154389386
8,9,4,1154464853
8,5,4.5,1154464833
8,29,4,1154400284
8,19,3.5,1154389432
8,13,5,1154400181
8,20,3.5,1154464841
8,3,4,1154464887
8,1,4,1154464730
8,14,4,1154464769
8,28,4,1154465573
8,35,4,1154465394
8,6,4,1154465555
8,20,4,1154464811
8,21,3,1154465230
8,32,4,1154464747
8,21,4,1154464720
8,32,3.5,1154400465
8,37,0.5,1154474527
8,38,4,1154465285
8,2,3,1154400324
8,16,4,1154465235
8,23,3,1154389408
8,9,3.5,1154464990
8,28,5,1154389385
8,4,4,1154389491
8,22,4,1154473252
8,24,3,1154400308
8,12,5,1154400458
8,1,3.5,1154389528
8,39,5,1154473322
8,15,4,1154473259
8,26,3,1154389460
8,26,3,1154465222
8,2,4.5,1154464735
8,35,4.5,1154400414
8,11,4,1154464850
8,25,5,1154473217
8,14,3.5,1154389340
8,12,3.5,1154400351
8,35,5,1154464889
8,29,5,1154464738
8,30,3.5,1154464944
8,25,4.5,1154464717
8,16,2.5,1154389541
8,4,4.5,1154465558
8,36,3.5,1154400340
8,12,3.5,1154473419
8,17,3,1154400360
8,32,4.5,1154464950
8,29,5,1154473364
8,25,4,1154464901
8,22,4.5,1154400266
8,33,5,1154400441
8,11,3.5,1154400198
8,4,4,1154389482
8,27,4,1154465526
8,8,4.5,1154464873
8,39,3.5,1154400245
8,25,4.5,1154465279
8,30,5,1154464905
8,21,4,1154464915
8,12,2.5,1154400334
8,38,3.5,1154464808
8,19,3.5,1154400398
8,28,4.5,1154400383
8,11,4,1154465373
8,19,3.5,1154464819
8,23,3.5,1154389449
8,10,5,1154400236
8,33,3.5,1154389552
8,23,4.5,1154400449
8,33,4,1154464756
8,4,4,1154400407
8,2,4,1154465399
8,22,3,1154465385
8,14,4,1154464762
8,33,3.5,1154400444
8,17,4,1154389474
8,22,3,1154400191
8,27,4,1154464895
8,8,5,1154465296
8,23,3,1154400253
8,34,3.5,1154400294
8,10,4,1154464753
8,17,4,1154465367
8,39,4,1154464994
8,14,2.5,1154400471
8,36,4.5,1154464868
8,26,4,1154465499
8,23,3,1154465548
8,16,3.5,1154465243
8,32,4.5,1154473310
8,39,4.5,1154400263
8,7,4.5,1154464726
8,4,3.5,1154400423
8,5,3.5,1154473088
8,6,3.5,1154473264
8,31,2,1154473042
8,6,3.5,1154473022
8,27,3,1154473014
8,7,3,1154473017
9,16,4,938629179
9,20,4,938628337
9,10,3,938628655
9,25,5,938629110
9,4,3,938628897
9,39,4,938628966
9,34,4,938628777
9,13,4,938628577
9,13,5,938628843
9,29,5,938628337
9,16,4,938628843
9,2,5,938628843
9,7,2,938628337
9,31,5,938629250
9,23,3,938629470
9,31,4,938628655
9,20,4,938628450
9,36,3,938628655
9,2,2,938628777
9,26,4,938629341
9,14,4,938629054
9,22,5,938628690
9,27,4,938628966
9,13,3,938629470
9,12,5,938628966
9,17,4,938629341
9,31,4,938629522
9,23,4,938629747
9,30,4,938629053
9,9,3,938629053
9,13,3,938628777
9,34,4,938628897
9,39,4,938629341
9,22,2,938629250
9,40,4,938628843
9,7,4,939122916
9,18,4,938628577
9,4,2,938629681
9,10,3,938629681
9,33,4,938628966
9,5,2,938629341
9,30,5,938628450
9,21,3,938628843
9,21,4,938627748
9,36,4,938629681
10,34,5,942766420
10,33,4,942766793
10,23,4,942766515
10,23,3,942766603
10,23,4,942766603
10,3,3,942767328
10,24,4,942766974
10,37,3,942767258
10,37,3,942766420
10,22,2,942767328
10,15,4,942767328
10,18,4,942767258
10,6,4,942767258
10,19,4,942767258
10,15,4,942767258
10,33,4,942767258
10,29,3,942767328
10,21,4,942767258
10,10,4,942767258
10,30,5,942766420
10,9,4,942766420
10,8,3,942766725
10,27,3,942766845
10,4,5,942767029
10,27,3,942766679
10,32,4,942766472
10,36,5,942766472
10,28,2,942766845
10,11,5,942766515
10,10,3,942766472
10,30,5,942766991
10,6,4,942767328
10,2,2,942767328
10,23,4,942766845
10,24,5,942766515
10,38,5,942766109
10,8,3,942766251
10,30,3,942766213
10,6,4,942766029
10,31,3,942766164
10,1,4,942765978
10,28,2,942766213
10,40,5,942767121
10,38,2,942766251
10,8,3,942766059
10,27,4,942767571
11,6,5,1391658537
11,3,1,1391656827
11,14,4,1391657561
11,36,3,1391657297
11,21,5,1391658423
11,16,4.5,1391658505
11,7,3.5,1391656845
11,20,5,1391658556
11,32,4.5,1391658634
11,14,5,1391658440
11,10,5,1391658667
11,2,3,1391657062
11,24,3.5,1391657376
11,25,4.5,1391657543
11,35,3,1391658583
11,38,3,1391657112
11,3,3,1391658601
11,11,5,1391657861
11,15,5,1391658574
11,25,5,1391658450
11,5,4,1391657605
11,8,4.5,1391657459
11,29,3.5,1391657720
11,38,4.5,1391658141
11,25,4,1391658115
11,37,4.5,1391658399
11,33,3,1391658137
11,27,4,1391658210
11,10,3.5,1391658218
11,16,4,1391658385
11,24,4.5,1391658311
11,15,4.5,1391658125
11,39,4,1391658270
11,8,4,1391658186
11,8,4,1391657924
11,23,4,1391657610
11,19,5,1391658157
11,28,5,1391657798
12,16,3,968045587
12,16,1,968045407
12,25,3,968045438
12,36,2,968045353
12,36,1,968045732
12,27,4,968045680
12,35,3,968045764
12,40,1,968045500
12,32,2,968045561
12,40,3,968045500
12,11,1,955407153
12,35,5,968045353
12,13,5,955407153
12,11,2,968045354
12,29,5,968045354
12,36,1,955407153
12,38,1,968045475
12,14,4,968045475
12,35,2,968045438
12,19,3,968045529
12,30,2,955407153
12,37,2,968045475
12,38,4,968045680
12,16,1,968045475
12,27,2,968045764
12,27,4,968045407
12,21,2,968045732
12,31,1,968045379
12,7,3,968045649
12,5,2,968045354
12,6,4,968045529
12,29,1,968045732
12,19,4,968045379
12,4,4,955407153
12,31,3,968045619
12,36,2,968045680
12,25,2,968045619
12,23,1,968045232
12,20,5,968045232
12,18,3,968045232
12,17,4,968045232
12,10,1,968045198
12,2,3,968045198
12,6,3,968045172
12,32,5,968045142
12,40,2,968045142
12,6,2,968045106
12,33,4,968045106
12,1,2,968045074
12,11,1,968045074
12,25,3,968045015
12,10,5,968045015
12,10,3,968045015
12,23,5,968045015
12,1,2,968044981
12,27,2,968044981
12,16,3,968044981
12,6,5,968044949
12,16,3,968044949
12,37,2,968044949
12,26,4,968045173
13,9,5,1331380058
13,18,2.5,1331380914
13,4,4,1331380038
13,2,4,1331379348
13,30,3.5,1331380895
13,20,4.5,1331380029
13,3,5,1331380018
13,7,4.5,1331379479
13,27,3,1331380025
13,12,3.5,1331379485
13,35,4,1331380901
13,19,4,1331379483
13,29,3,1331380851
13,21,4,1331380062
13,39,4,1331379366
13,26,3.5,1331380871
13,39,3,1331379520
13,18,4,1331380814
13,2,2.5,1331380845
13,33,3,1331379386
13,37,4,1331380745
13,35,4,1331380741
13,36,3,1331380888
13,12,3.5,1331379777
13,3,4,1331379470
13,35,3,1331380765
13,40,3,1331380731
13,27,3,1331379494
13,23,3,1331380761
13,32,3,1331380738
13,30,4,1331380752
13,1,3.5,1331379342
13,40,3.5,1331379599
13,19,3,1331379574
13,26,4,1331380721
13,26,4.5,1331379506
13,32,2.5,1331379589
13,3,3.5,1331379530
13,37,4.5,1331380145
13,19,3.5,1331380834
13,24,4.5,1331380883
13,15,4,1331380785
13,23,4.5,1331380734
13,13,4,1331380159
13,31,4.5,1331380306
13,31,3.5,1331380782
13,26,4.5,1331380873
13,24,4.5,1331380830
13,32,4,1331379748
13,39,4,1331380725
13,19,4.5,1331380387
13,32,4.5,1331380390
13,15,3,1331379985
14,19,1,976243997
14,13,4,976243997
14,34,3,976243912
14,38,3,976244179
14,8,2,976244179
14,37,3,976244471
14,37,3,976243933
14,2,2,976244131
14,25,3,976244313
14,9,2,976244367
14,11,3,976244524
14,34,2,976244287
14,35,4,976244591
14,8,2,976244564
14,10,5,976244313
14,35,3,976243997
14,37,3,976244423
14,23,4,976244205
14,32,3,976244107
14,35,4,976244343
15,15,2,997938310
15,38,2,1134521380
15,16,4.5,1093070098
15,31,4,1040205753
15,21,3,1093028290
15,17,2.5,1093028381
15,27,2.5,1166586286
15,8,3.5,1093070150
15,35,3,997939404
15,31,1,1093028409
15,40,4.5,1058249528
15,19,2.5,1093070415
15,29,3,1033345172
15,24,4,997938466
15,18,3,997938310
15,34,1,1033345287
15,24,2.5,1093028334
15,3,3,1122576665
15,32,5,1054449816
15,7,5,997938500
15,18,2.5,1093070271
15,28,2,1093028336
15,17,0.5,1093070467
15,1,5,1044220302
15,6,3,1166587063
15,3,1.5,1093028331
15,8,4,1134522072
15,15,1,1093070113
15,17,2,1166586594
15,7,3,1040205792
15,25,5,997938500
15,10,2.5,1093070156
15,14,4,997938358
15,32,3.5,1245362506
15,28,3.5,1134521543
15,15,5,1075142933
15,24,3,997939380
15,11,1,1128274517
15,15,2,1052896975
15,4,0.5,1093028411
15,7,3,1093028319
15,31,4,997938676
15,2,2,1166586021
15,31,4,997938413
15,38,3,1093028183
15,15,2.5,1166586376
15,26,1,1093070329
15,2,4,1166587180
15,15,4,1046209579
15,26,3,1166586276
15,23,2,1052896916
15,9,1,1193435347
15,13,2,1093070170
15,28,1.5,1134521967
15,13,1.5,1193435482
15,19,2,1033345241
15,24,4.5,1054449903
15,33,1,1349622582
15,40,4,997939415
15,21,1,1134521432
15,5,1,1033345068
15,40,3.5,1093028308
15,27,4,1033345227
15,35,4,1033344772
15,8,4,997939415
15,16,3.5,1166586251
15,35,5,997938656
15,28,2,997938567
15,18,2,1093070318
15,33,2,1093028328
15,7,5,997938437
15,5,1,1058250479
15,7,2,1093028372
15,17,1,1093028298
15,26,5,997938567
15,28,5,997938771
15,39,4,1054449869
15,12,5,997938737
15,14,4,997938894
15,13,4,1052897100
15,12,3,1052896866
15,33,1,1093028399
15,20,2,997938727
15,9,2.5,1120209787
15,14,1.5,1093028255
15,21,2,997938391
15,4,2.5,1122576622
15,17,3,1058250589
15,4,2,1093028220
15,37,3,997939193
15,13,3,1093070088
15,6,0.5,1122576667
15,14,1,1058250631
15,27,3.5,1058250490
15,40,4,997939065
15,8,2,1374637824
15,20,3.5,1122576670
15,29,2,1443385370
15,25,3,1465793100
15,19,3.5,1054449871
15,37,4,1033344267
15,5,4,997939179
15,18,3.5,1166586661
15,1,1,1465955324
15,8,4,1132469126
15,12,3,1093028320
15,17,1,1093070102
15,10,2.5,1058250627
15,22,4,997938322
15,39,1,1193435522
15,20,3,1093028323
15,26,5,997938567
15,25,2.5,1134521456
15,29,3,1166586067
15,8,3,1093028384
15,26,3,997939193
15,8,3,1166586748
15,30,1,997938905
15,23,0.5,1093070332
15,3,4,1093028414
15,35,3,1035258747
15,9,1.5,1093028394
15,13,2,1093028389
15,7,3.5,1443384915
15,16,2.5,1166586387
15,16,4,997937239
15,29,3,1033345148
15,24,2,1093028325
15,4,1.5,1240203835
15,20,5,997938438
15,4,3,1093070381
15,4,5,997938676
15,1,2,997939055
15,38,4,1033344257
15,14,3.5,1361078504
15,11,3,1166586512
15,1,3,1141391972
15,24,2,1093028377
15,36,1,1093028322
15,25,0.5,1093028161
15,25,4,997938451
15,38,3,1093028142
15,23,4,997939162
15,16,5,997938500
15,34,2.5,1245021392
15,39,2.5,1093028267
15,12,5,997938500
15,11,3,1052896916
15,31,2.5,1093070326
15,16,1.5,1134521628
15,6,4,1093028231
15,31,2,1035258608
15,4,3,997939348
15,14,3,1052896916
15,26,2,1052896867
15,3,3,1093028406
15,19,3,1033345122
15,19,2,1166586237
15,26,3.5,1093028260
15,1,1,1093028237
15,17,3,997938288
15,3,2.5,1166586565
15,19,4,997938438
15,38,2,1093070454
15,26,4,1054450167
15,19,2.5,1093028151
15,34,2.5,1093070207
15,7,3,1033344834
15,26,0.5,1093028395
15,9,1.5,1134521382
15,28,3,1136904835
15,32,5,997938391
15,39,1,1128274713
15,30,4.5,1054450008
15,23,3.5,1134522085
15,24,1,1166586002
15,28,2,1166586995
15,14,4,1035258747
15,38,5,997938703
15,33,4,997938567
15,40,5,1058250570
15,1,5,997938346
15,16,5,997938346
15,13,5,997938500
15,7,4,997939604
15,19,2.5,1122576681
15,39,4,1058250459
15,3,5,997938140
15,11,4,1416119525
15,33,1.5,1058250501
15,15,1,1128274460
15,5,3,997938737
15,20,3.5,1093070090
15,10,1,1040205624
15,28,5,997938727
15,26,5,997938358
15,34,3,1044219825
15,10,1,1058250466
15,15,3,997938800
15,3,4,997939453
15,29,2,1166586619
15,25,2,1034544304
15,8,4,997938528
15,16,5,997938905
15,13,2.5,1348976598
15,21,1.5,1166586136
15,3,4,1054450184
15,33,3,997938603
15,38,4,997937239
15,26,3,997938787
15,25,2,1122576683
15,22,4,997938528
15,21,2.5,1193436089
15,23,2,1166586415
15,35,4,1033345199
15,6,4,1040205624
15,25,4,997938466
15,2,2.5,1458506296
15,25,3,1093070163
15,22,1,1055439464
15,27,4,997939162
15,33,2.5,1345397949
15,7,2.5,1128274586
15,1,3.5,1386368101
15,13,3,997938288
15,22,4,1054449673
15,23,3,1193435335
15,3,4,997938862
15,15,3,997938771
15,29,4,1033344257
15,6,2,1443384910
15,2,4.5,1166586456
15,18,3.5,1361078481
15,13,5,997938760
15,17,5,997938438
15,1,1,1040205753
15,31,4,997939111
15,8,1,1093070386
15,20,4,997938528
15,6,3.5,1345398232
15,18,4,997938784
15,24,2,997939111
15,15,5,997938438
15,39,3,1044347743
15,4,5,997938822
15,32,4.5,1345398245
15,7,5,997938466
15,9,1.5,1058250487
15,6,3,1166586696
15,16,3,997938749
15,28,4,997938203
15,16,1.5,1054271469
15,7,2,1055439440
15,3,4,997939207
15,35,3,997938203
15,34,1,1093070109
15,10,5,997938712
15,7,4,997939614
15,31,4,997938288
15,25,4,1034544304
15,11,4,997938800
15,36,3,1044347881
15,12,4,1054450216
15,31,3,997938727
15,32,4,1054450238
15,6,3.5,1166586368
15,18,3,997938451
15,35,2,1033345172
15,26,5,997938151
15,39,1,1093070174
15,25,5,997938171
15,25,3,997938509
15,22,3,997938500
15,31,4,997938760
15,8,3,997938749
15,36,5,997938346
15,40,3.5,1345398347
15,30,4,997938219
15,13,3,997938917
15,10,3,997938981
15,22,1.5,1134521651
15,20,4,1120208625
15,40,3,997938162
15,15,4,997938171
15,5,4,997939360
15,14,5,997938500
15,16,5,997938451
15,38,3.5,1054450246
15,33,2.5,1054450208
15,30,3,997938941
15,24,1,1063565335
15,35,3,1416120074
15,6,3,1345397986
15,22,2,1033345087
15,26,4,1163876491
15,4,4,1465793922
15,17,3,1035258608
15,22,4,997939144
15,38,4,997938894
15,7,4,1166587005
15,13,3,1093070459
15,34,2,1054450251
15,23,3,1040205753
15,4,5,997938162
15,3,3,1134521497
15,29,2,997938219
15,39,2,1052896916
15,18,2,1134521654
15,9,2,1033345050
15,7,2,1052896819
15,38,1,997938500
15,16,3.5,1361078494
15,32,3,1093070198
15,29,3,1093070479
15,5,2.5,1166586012
15,27,3,1458506268
15,22,4,1040205754
15,20,0.5,1093070145
15,31,3.5,1058250612
15,40,4,997939021
15,3,4,1055439459
15,26,3,1052897043
15,20,5,997938219
